date,advances,declines,totalVolume,totalTrades,buy_volume,sell_volume,breadth,breadth_ma5,breadth_momentum,total_vol,buy_ratio,sentiment_shift,volume_ma20,volume_ratio,breadth_vol,sentiment_vol,breadth_lag1,sentiment_lag1,breadth_lag3,sentiment_lag3,breadth_lag5,sentiment_lag5,target
2023-07-06,387,1045,5766.176855,1743,0.0,0.0,-0.45917655268667135,-0.341413641810207,-0.45467204818216683,0.0,0.0,0.0,14170.691614399999,0.40687992738572787,0.27918880196723667,0.0,-0.0045045045045045045,0.0,-0.5594686050883569,0.0,-0.018632478632478633,0.0,2
2023-07-06,60,148,899.279,218,0.0,0.0,-0.42105263157894735,-0.32746301110120307,0.038123921107724,0.0,0.0,0.0,14131.7558644,0.06363083100198862,0.23016876527075802,0.0,-0.45917655268667135,0.0,-0.19311276164753544,0.0,-0.49080578512396694,0.0,2
2023-07-07,3892,3612,18456.320312,7744,0.0,0.0,0.037308461025982675,-0.20810759787833516,0.45836109260493,0.0,0.0,0.0,13394.3372566,1.3778167700037869,0.24076760354777443,0.0,-0.42105263157894735,0.0,-0.0045045045045045045,0.0,-0.5594686050883569,0.0,0
2023-07-07,91,92,575.536,195,0.0,0.0,-0.005434782608695652,-0.17057200207056722,-0.042743243634678324,0.0,0.0,0.0,12096.2866226,0.04757562732495655,0.24175644517681757,0.0,0.037308461025982675,0.0,-0.45917655268667135,0.0,-0.19311276164753544,0.0,2
2023-07-07,4734,4317,22283.6057,9595,0.0,0.0,0.04606716747680071,-0.1604576676743062,0.051501950085496365,0.0,0.0,0.0,11440.14136795,1.9476733118972667,0.248378966605558,0.0,-0.005434782608695652,0.0,-0.42105263157894735,0.0,-0.0045045045045045045,0.0,0
2023-07-07,751,613,3251.204257,1656,0.0,0.0,0.1010989010989011,-0.04840257691719168,0.05503173362210039,0.0,0.0,0.0,10135.9399443,0.32072837314461466,0.26102567180067815,0.0,0.04606716747680071,0.0,0.037308461025982675,0.0,-0.45917655268667135,0.0,1
2023-07-10,119,69,810.117756,202,0.0,0.0,0.26455026455026454,0.0887180023086507,0.16345136345136344,0.0,0.0,0.0,9934.123693649999,0.0815407820757968,0.2748130473031412,0.0,0.1010989010989011,0.0,-0.005434782608695652,0.0,-0.42105263157894735,0.0,1
2023-07-10,6125,3039,25583.88556,9706,0.0,0.0,0.33671576650300056,0.14859946340405428,0.07216550195273602,0.0,0.0,0.0,11152.04559665,2.2938923129377806,0.26113367988475944,0.0,0.26455026455026454,0.0,0.04606716747680071,0.0,0.037308461025982675,0.0,0
2023-07-10,5202,2357,20864.796055,7793,0.0,0.0,0.37632275132275134,0.22495097019034369,0.03960698481975078,0.0,0.0,0.0,12160.970999399999,1.7155768629960841,0.2827452383174029,0.0,0.33671576650300056,0.0,0.1010989010989011,0.0,-0.005434782608695652,0.0,0
2023-07-10,804,613,3908.174745,1711,0.0,0.0,0.13469675599435826,0.24267688789385516,-0.24162599532839307,0.0,0.0,0.0,10604.809087999998,0.3684937860537133,0.2844330488759289,0.0,0.37632275132275134,0.0,0.26455026455026454,0.0,0.04606716747680071,0.0,1
2023-07-11,5189,2406,24249.515349,7837,0.0,0.0,0.3663770405476567,0.29573251578360626,0.23168028455329842,0.0,0.0,0.0,10352.61501795,2.3421302904308074,0.23932270559587476,0.0,0.13469675599435826,0.0,0.33671576650300056,0.0,0.1010989010989011,0.0,0
2023-07-11,929,487,5255.27845,1687,0.0,0.0,0.3119266055045872,0.3052077839744708,-0.05445043504306951,0.0,0.0,0.0,10362.79252935,0.5070806304851417,0.1492490607779294,0.0,0.3663770405476567,0.0,0.37632275132275134,0.0,0.26455026455026454,0.0,1
2023-07-11,6262,2967,30644.718,9751,0.0,0.0,0.356988082340195,0.30926224714190975,0.04506147683560785,0.0,0.0,0.0,11889.68337935,2.5772041036110056,0.14544054025362518,0.0,0.3119266055045872,0.0,0.13469675599435826,0.0,0.33671576650300056,0.0,0
2023-07-11,144,74,1139.278,227,0.0,0.0,0.319634703196347,0.29792463751662884,-0.03735337914384801,0.0,0.0,0.0,11884.13680815,0.09585737365839679,0.12161390430906999,0.0,0.356988082340195,0.0,0.3663770405476567,0.0,0.37632275132275134,0.0,1
2023-07-12,153,73,1817.79246,244,0.0,0.0,0.3524229074889868,0.34146986781555455,0.03278820429263979,0.0,0.0,0.0,11607.49435,0.15659157899318785,0.097535104573848,0.0,0.319634703196347,0.0,0.3119266055045872,0.0,0.13469675599435826,0.0,1
2023-07-12,1116,311,5864.510258,1740,0.0,0.0,0.5637254901960784,0.3809395577452389,0.21130258270709162,0.0,0.0,0.0,11601.043303,0.5054721918236234,0.10621736251223035,0.0,0.3524229074889868,0.0,0.356988082340195,0.0,0.3663770405476567,0.0,1
2023-07-12,7864,1486,35821.62356,9923,0.0,0.0,0.6820660891883221,0.4549674544819859,0.1183405989922437,0.0,0.0,0.0,11875.8436945,3.016089499989673,0.1478787849209495,0.0,0.5637254901960784,0.0,0.319634703196347,0.0,0.3119266055045872,0.0,0
2023-07-12,6595,1102,28140.34056,7939,0.0,0.0,0.7135619641465316,0.5262822308432533,0.03149587495820949,0.0,0.0,0.0,12044.653427599998,2.33614064435247,0.1801036524736987,0.0,0.6820660891883221,0.0,0.3524229074889868,0.0,0.356988082340195,0.0,0
2023-07-13,7879,1596,36260.60129,10010,0.0,0.0,0.6630434782608695,0.5949639858561577,-0.0505184858856621,0.0,0.0,0.0,13631.686758349999,2.659827951213684,0.19498004854281298,0.0,0.7135619641465316,0.0,0.5637254901960784,0.0,0.319634703196347,0.0,0
2023-07-13,6620,1139,28473.709484,8000,0.0,0.0,0.7063144329896908,0.6657422909562986,0.043270954728821254,0.0,0.0,0.0,15003.32318255,1.8977003585949728,0.17632868253750086,0.0,0.6630434782608695,0.0,0.6820660891883221,0.0,0.3524229074889868,0.0,0
2023-07-13,1105,374,5825.318022,1762,0.0,0.0,0.4939189189189189,0.6517809767008667,-0.21239551407077184,0.0,0.0,0.0,15006.2802409,0.38816613860011795,0.16979123700470394,0.0,0.7063144329896908,0.0,0.7135619641465316,0.0,0.5637254901960784,0.0,1
2023-07-13,154,83,1961.32623,248,0.0,0.0,0.29831932773109243,0.5750316244094207,-0.1955995911878265,0.0,0.0,0.0,15059.3826024,0.13023083687710868,0.17165591905591063,0.0,0.4939189189189189,0.0,0.6630434782608695,0.0,0.6820660891883221,0.0,1
2023-07-14,2692,5964,22044.307723,9150,0.0,0.0,-0.37796003234376807,0.3567272251113608,-0.6762793600748604,0.0,0.0,0.0,15238.78197295,1.4464975786482879,0.33058636358050625,0.0,0.29831932773109243,0.0,0.7063144329896908,0.0,0.7135619641465316,0.0,1
2023-07-14,1991,5177,17306.148334,7407,0.0,0.0,-0.44441344678476774,0.13523584010223333,-0.06645341444099967,0.0,0.0,0.0,16075.312589649999,1.0764998650960405,0.43400049231323107,0.0,-0.37796003234376807,0.0,0.4939189189189189,0.0,0.6630434782608695,0.0,1
2023-07-14,624,661,3644.364389,1529,0.0,0.0,-0.028771384136858476,-0.011781323323076543,0.41564206264790926,0.0,0.0,0.0,15143.3505241,0.24064184087660487,0.451620640875111,0.0,-0.44441344678476774,0.0,0.29831932773109243,0.0,0.7063144329896908,0.0,2
2023-07-14,77,126,1093.795,214,0.0,0.0,-0.24019607843137256,-0.15860432279313486,-0.21142469429451408,0.0,0.0,0.0,15035.48006125,0.0727427559870732,0.4757056624108137,0.0,-0.028771384136858476,0.0,-0.37796003234376807,0.0,0.4939189189189189,0.0,2
2023-07-17,121,75,1485.913756,211,0.0,0.0,0.233502538071066,-0.17156768072514011,0.47369861650243855,0.0,0.0,0.0,15069.26986125,0.09859901446228987,0.45056413105970256,0.0,-0.24019607843137256,0.0,-0.44441344678476774,0.0,0.29831932773109243,0.0,1
2023-07-17,696,747,5808.333157,1718,0.0,0.0,-0.035318559556786706,-0.10303938616774386,-0.2688210976278527,0.0,0.0,0.0,14080.4922411,0.41247994584317377,0.417028261141223,0.0,0.233502538071066,0.0,-0.028771384136858476,0.0,-0.37796003234376807,0.0,2
2023-07-17,4369,4927,28661.894138,9844,0.0,0.0,-0.060019361084220714,-0.026160569027634452,-0.024700801527434008,0.0,0.0,0.0,14470.34714525,1.9805961290485545,0.3742160794580598,0.0,-0.035318559556786706,0.0,-0.24019607843137256,0.0,-0.44441344678476774,0.0,1
2023-07-17,3552,4105,21367.647224,7915,0.0,0.0,-0.07221206581352833,-0.03484870536296842,-0.01219270472930762,0.0,0.0,0.0,15343.3207692,1.3925443521025946,0.2964570812643501,0.0,-0.060019361084220714,0.0,0.233502538071066,0.0,-0.028771384136858476,0.0,1
2023-07-18,6446,2954,34447.288937,10015,0.0,0.0,0.37144984576108925,0.08748047947552394,0.4436619115746176,0.0,0.0,0.0,15853.209448599999,2.1727534916628626,0.27442661333393226,0.0,-0.07221206581352833,0.0,-0.035318559556786706,0.0,-0.24019607843137256,0.0,0
2023-07-18,5322,2356,25881.977818,7952,0.0,0.0,0.3862482094022659,0.11802961374176393,0.014798363641176648,0.0,0.0,0.0,16884.544417,1.532789063759329,0.2874144595646945,0.0,0.37144984576108925,0.0,-0.060019361084220714,0.0,0.233502538071066,0.0,0
2023-07-18,993,496,6900.357875,1821,0.0,0.0,0.33355704697986577,0.19180473504909443,-0.05269116242240013,0.0,0.0,0.0,15697.32641075,0.4395600966912453,0.2787547219885324,0.0,0.3862482094022659,0.0,-0.07221206581352833,0.0,-0.035318559556786706,0.0,1
2023-07-18,131,102,1664.953244,242,0.0,0.0,0.12393162393162394,0.22859493205226333,-0.20962542304824183,0.0,0.0,0.0,15723.610172950002,0.10588200443048872,0.21970751531612023,0.0,0.33355704697986577,0.0,0.37144984576108925,0.0,-0.060019361084220714,0.0,1
2023-07-19,920,533,5474.556553,1808,0.0,0.0,0.266162310866575,0.296269807388284,0.14223068693495106,0.0,0.0,0.0,15906.448377600002,0.3441505150951155,0.220114568812288,0.0,0.12393162393162394,0.0,0.3862482094022659,0.0,-0.07221206581352833,0.0,1
2023-07-19,151,78,1455.935,241,0.0,0.0,0.3173913043478261,0.28545809910563136,0.051228993481251095,0.0,0.0,0.0,15686.0196147,0.09281144766566567,0.18325495827385585,0.0,0.266162310866575,0.0,0.33355704697986577,0.0,0.37144984576108925,0.0,1
2023-07-19,5440,2316,31383.64289,8059,0.0,0.0,0.4027330153409823,0.28875506029337467,0.08534171099315624,0.0,0.0,0.0,15464.1205812,2.029317697538755,0.19548668464408703,0.0,0.3173913043478261,0.0,0.12393162393162394,0.0,0.3862482094022659,0.0,0
2023-07-19,6511,2927,38314.134444,10108,0.0,0.0,0.37970123953808665,0.29798389880501885,-0.02303177580289567,0.0,0.0,0.0,15972.8102754,2.3985595035521716,0.18282146374683314,0.0,0.4027330153409823,0.0,0.266162310866575,0.0,0.33355704697986577,0.0,0
2023-07-20,2164,7264,32880.624013,10024,0.0,0.0,-0.5408845052497614,0.1650206729687418,-0.920585744787848,0.0,0.0,0.0,15803.811411550001,2.0804186242280096,0.29854574674852313,0.0,0.37970123953808665,0.0,0.3173913043478261,0.0,0.12393162393162394,0.0,1
2023-07-20,1599,6169,25789.259578,8005,0.0,0.0,-0.5882352941176471,-0.005858848028102615,-0.047350788867885685,0.0,0.0,0.0,15669.58891625,1.6457109375932386,0.3828923612757964,0.0,-0.5408845052497614,0.0,0.4027330153409823,0.0,0.266162310866575,0.0,1
2023-07-20,501,957,5556.790434,1805,0.0,0.0,-0.3125428375599726,-0.13184567640966235,0.2756924565576745,0.0,0.0,0.0,15656.16253685,0.354904052437457,0.39875102961611936,0.0,-0.5882352941176471,0.0,0.37970123953808665,0.0,0.3173913043478261,0.0,2
2023-07-20,64,138,1534.574,214,0.0,0.0,-0.3645320197044335,-0.28529868341874554,-0.05198918214446091,0.0,0.0,0.0,15634.82492535,0.09814474179178298,0.40465066434122315,0.0,-0.3125428375599726,0.0,-0.5408845052497614,0.0,0.4027330153409823,0.0,2
2023-07-21,5339,3105,21309.119588,8959,0.0,0.0,0.2645352279455299,-0.3083318857372569,0.6290672476499635,0.0,0.0,0.0,15598.065518599999,1.3660510344412269,0.3989096512675073,0.0,-0.3645320197044335,0.0,-0.5882352941176471,0.0,0.37970123953808665,0.0,0
2023-07-21,4564,2496,17285.835013,7292,0.0,0.0,0.2928763631213709,-0.14157971206303038,0.02834113517584097,0.0,0.0,0.0,15597.04985255,1.1082048830722309,0.4084485158631878,0.0,0.2645352279455299,0.0,-0.3125428375599726,0.0,-0.5408845052497614,0.0,0
2023-07-21,707,505,3064.202575,1483,0.0,0.0,0.1665292662819456,0.009373200016888128,-0.1263470968394253,0.0,0.0,0.0,15568.041761849998,0.19681381949327462,0.40272738942612557,0.0,0.2928763631213709,0.0,-0.3645320197044335,0.0,-0.5882352941176471,0.0,1
2023-07-21,68,104,959.82,184,0.0,0.0,-0.20809248554913296,0.030263270419056056,-0.37462175183107854,0.0,0.0,0.0,15561.34301185,0.06167580288322535,0.3910815214632215,0.0,0.1665292662819456,0.0,0.2645352279455299,0.0,-0.3125428375599726,0.0,2
2023-07-24,94,112,1111.13,224,0.0,0.0,-0.08695652173913043,0.08577837001211666,0.12113596381000252,0.0,0.0,0.0,15542.60382405,0.07148470924617835,0.35717206206216084,0.0,-0.20809248554913296,0.0,0.2928763631213709,0.0,-0.3645320197044335,0.0,2
2023-07-24,3600,5485,25952.726823,9632,0.0,0.0,-0.2074620294959278,-0.008621081476174875,-0.12050550775679736,0.0,0.0,0.0,16549.82350735,1.56806256869785,0.31541636146645496,0.0,-0.08695652173913043,0.0,0.1665292662819456,0.0,0.2645352279455299,0.0,1
2023-07-24,2815,4649,19792.23756,7681,0.0,0.0,-0.24567983924983255,-0.11633232195041557,-0.03821780975390476,0.0,0.0,0.0,16106.34067845,1.2287712760977374,0.28829793240525314,0.0,-0.2074620294959278,0.0,-0.20809248554913296,0.0,0.2928763631213709,0.0,1
2023-07-24,691,724,5049.573067,1727,0.0,0.0,-0.023305084745762712,-0.15429919215595725,0.22237475450406985,0.0,0.0,0.0,15290.4369706,0.33022227255087505,0.2395253017069562,0.0,-0.24567983924983255,0.0,-0.08695652173913043,0.0,0.1665292662819456,0.0,2
2023-07-25,666,787,6470.196916,1782,0.0,0.0,-0.08321870701513068,-0.12932443644915675,-0.059913622269367965,0.0,0.0,0.0,13891.58236955,0.4657303260034281,0.22449195253161994,0.0,-0.023305084745762712,0.0,-0.2074620294959278,0.0,-0.20809248554913296,0.0,2
2023-07-25,115,91,1178.642,222,0.0,0.0,0.11594202898550725,-0.08874472630422922,0.19916073600063794,0.0,0.0,0.0,12656.415578650001,0.0931186933601267,0.19962171998908135,0.0,-0.08321870701513068,0.0,-0.24567983924983255,0.0,-0.08695652173913043,0.0,1
2023-07-25,3613,5883,33182.146343,10184,0.0,0.0,-0.23902284932083817,-0.0950568902692113,-0.35496487830634543,0.0,0.0,0.0,13970.50500205,2.3749872571445434,0.18824974815001258,0.0,0.11594202898550725,0.0,-0.023305084745762712,0.0,-0.2074620294959278,0.0,1
2023-07-25,2832,5005,25533.307426,8180,0.0,0.0,-0.27723909160500126,-0.10136874074024504,-0.03821624228416309,0.0,0.0,0.0,15163.922711149999,1.6837083783636202,0.15578299784819608,0.0,-0.23902284932083817,0.0,-0.08321870701513068,0.0,-0.24567983924983255,0.0,1
2023-07-26,114,81,1211.898,208,0.0,0.0,0.1683673469387755,-0.0630342544033374,0.4456064385437768,0.0,0.0,0.0,14950.789783499999,0.08105370778670164,0.15614468468990597,0.0,-0.27723909160500126,0.0,0.11594202898550725,0.0,-0.023305084745762712,0.0,1
2023-07-26,808,674,5959.597621,1916,0.0,0.0,0.09035738368172623,-0.028319036263966025,-0.07800996325704927,0.0,0.0,0.0,15175.972914549999,0.3926736678357381,0.1633837825206187,0.0,0.1683673469387755,0.0,-0.23902284932083817,0.0,-0.08321870701513068,0.0,1
2023-07-26,6028,3353,31357.123349,10087,0.0,0.0,0.28512044340225967,0.005516646619384458,0.19476305972053343,0.0,0.0,0.0,15174.646937500002,2.0662791825707627,0.199664149175059,0.0,0.09035738368172623,0.0,-0.27723909160500126,0.0,0.11594202898550725,0.0,0
2023-07-26,5106,2598,24185.627728,7963,0.0,0.0,0.3255029201817002,0.11842180051989212,0.04038247677944051,0.0,0.0,0.0,14468.2216017,1.671522379970904,0.22051860468222473,0.0,0.28512044340225967,0.0,0.1683673469387755,0.0,-0.23902284932083817,0.0,0
2023-07-27,92,141,1507.758,240,0.0,0.0,-0.2094017094017094,0.1319892769605505,-0.5349046295834096,0.0,0.0,0.0,12899.57830105,0.11687522565382058,0.2160677213969424,0.0,0.3255029201817002,0.0,0.09035738368172623,0.0,-0.27723909160500126,0.0,2
2023-07-27,631,824,7312.155545,1852,0.0,0.0,-0.13255494505494506,0.07180481856180639,0.07684676434676435,0.0,0.0,0.0,11975.723099400002,0.6105305670268286,0.22094412683788933,0.0,-0.2094017094017094,0.0,0.28512044340225967,0.0,0.1683673469387755,0.0,2
2023-07-27,2507,7210,37861.524541,10416,0.0,0.0,-0.48394731426219384,-0.043056121026977624,-0.3513923692072488,0.0,0.0,0.0,13590.95980475,2.7855824388009505,0.26958459582086947,0.0,-0.13255494505494506,0.0,0.3255029201817002,0.0,0.09035738368172623,0.0,1
2023-07-27,1784,6245,29041.610995,8324,0.0,0.0,-0.5555417185554172,-0.211188553418513,-0.07159440429322339,0.0,0.0,0.0,14966.311654500003,1.9403358241871367,0.3084460037898113,0.0,-0.48394731426219384,0.0,-0.2094017094017094,0.0,0.28512044340225967,0.0,1
2023-07-28,6044,2780,24649.245951,9289,0.0,0.0,0.3698583569405099,-0.2023174660667511,0.9254000754959271,0.0,0.0,0.0,15133.31797265,1.6286988284206076,0.3373211202266267,0.0,-0.5555417185554172,0.0,-0.13255494505494506,0.0,0.3255029201817002,0.0,0
2023-07-28,5082,2222,19016.385744,7507,0.0,0.0,0.3915126625598905,-0.08213459167443107,0.021654305619380587,0.0,0.0,0.0,15219.845509200002,1.2493646120056763,0.351484625398026,0.0,0.3698583569405099,0.0,-0.48394731426219384,0.0,-0.2094017094017094,0.0,0
2023-07-28,849,494,4408.843207,1591,0.0,0.0,0.26413690476190477,-0.00279622171106112,-0.1273757577979857,0.0,0.0,0.0,15287.0775408,0.28838440904253104,0.3570872871779371,0.0,0.3915126625598905,0.0,-0.5555417185554172,0.0,-0.13255494505494506,0.0,1
2023-07-28,113,64,1224.17,191,0.0,0.0,0.2752808988764045,0.14904942091665854,0.011143994114499733,0.0,0.0,0.0,15300.2950408,0.08000433928865648,0.3650016909430836,0.0,0.26413690476190477,0.0,0.3698583569405099,0.0,-0.48394731426219384,0.0,1
2023-07-31,959,594,7767.95127,1942,0.0,0.0,0.2348777348777349,0.30713331160328894,-0.04040316399866961,0.0,0.0,0.0,15633.136104300002,0.4968583628911551,0.3617830765210171,0.0,0.2752808988764045,0.0,0.3915126625598905,0.0,-0.5555417185554172,0.0,1
2023-07-31,135,61,1173.766,206,0.0,0.0,0.3756345177664975,0.30828854376848647,0.1407567828887626,0.0,0.0,0.0,14394.18806315,0.08153877496082902,0.3663742634533153,0.0,0.2348777348777349,0.0,0.26413690476190477,0.0,0.3698583569405099,0.0,1
2023-07-31,6617,3582,41321.959309,10929,0.0,0.0,0.29754901960784313,0.289495815178077,-0.07808549815865434,0.0,0.0,0.0,15470.674150600002,2.6708137016573286,0.3610686657069707,0.0,0.3756345177664975,0.0,0.2752808988764045,0.0,0.3915126625598905,0.0,0
2023-07-31,5523,2927,32381.98181,8781,0.0,0.0,0.3071825819429653,0.29810495061428915,0.009633562335122192,0.0,0.0,0.0,16837.29458775,1.9231152918276038,0.3558408096803273,0.0,0.29754901960784313,0.0,0.2348777348777349,0.0,0.26413690476190477,0.0,0
2023-08-01,2127,7583,36058.91567,10333,0.0,0.0,-0.5618370919575739,0.13068135244749343,-0.8690196739005392,0.0,0.0,0.0,18316.730525450002,1.9685252831894775,0.37170102993940723,0.0,0.3071825819429653,0.0,0.3756345177664975,0.0,0.2752808988764045,0.0,1
2023-08-01,1538,6534,27219.277634,8350,0.0,0.0,-0.6188529666790537,-0.04006478786386426,-0.05701587472147973,0.0,0.0,0.0,19618.762307150002,1.3873398264402272,0.3851574810992514,0.0,-0.5618370919575739,0.0,0.29754901960784313,0.0,0.2348777348777349,0.0,1
2023-08-01,489,948,7816.72932,1771,0.0,0.0,-0.3191933240611961,-0.17903035622940297,0.29965964261785755,0.0,0.0,0.0,18350.491456,0.4259451793736541,0.3995484304482793,0.0,-0.6188529666790537,0.0,0.3071825819429653,0.0,0.3756345177664975,0.0,2
2023-08-01,100,101,1022.741,212,0.0,0.0,-0.0049504950495049506,-0.23953025916087262,0.31424282901169115,0.0,0.0,0.0,17124.963134700003,0.05971874352151088,0.38282875234004266,0.0,-0.3191933240611961,0.0,-0.5618370919575739,0.0,0.29754901960784313,0.0,2
2023-08-02,55,148,1177.871,216,0.0,0.0,-0.45588235294117646,-0.3921432461377009,-0.4509318578916715,0.0,0.0,0.0,17123.2617847,0.06878375341425763,0.40016864323237905,0.0,-0.0049504950495049506,0.0,-0.6188529666790537,0.0,0.3071825819429653,0.0,2
2023-08-02,2482,7052,32460.804933,10134,0.0,0.0,-0.4792868379653907,-0.3756331953392643,-0.023404485024214217,0.0,0.0,0.0,18448.322150300002,1.7594578634680167,0.40376771047786514,0.0,-0.45588235294117646,0.0,-0.3191933240611961,0.0,-0.5618370919575739,0.0,1
2023-08-02,2000,5912,25991.99887,8191,0.0,0.0,-0.49437634272715786,-0.35073787054888517,-0.01508950476176718,0.0,0.0,0.0,18180.065926350002,1.4296190869826577,0.3978668695419258,0.0,-0.4792868379653907,0.0,-0.0049504950495049506,0.0,-0.6188529666790537,0.0,1
2023-08-02,427,992,5291.834046,1727,0.0,0.0,-0.397887323943662,-0.36647667052537836,0.09648901878349586,0.0,0.0,0.0,17235.37624225,0.3070154637857461,0.3463728640398126,0.0,-0.49437634272715786,0.0,-0.45588235294117646,0.0,-0.3191933240611961,0.0,2
2023-08-03,99,122,1200.1574,241,0.0,0.0,-0.1036036036036036,-0.38620729223619804,0.2942837203400584,0.0,0.0,0.0,17219.99621225,0.06969151988700159,0.29193641214492183,0.0,-0.397887323943662,0.0,-0.4792868379653907,0.0,-0.0049504950495049506,0.0,2
2023-08-03,470,930,4363.629755,1697,0.0,0.0,-0.32833690221270523,-0.3606982020905038,-0.22473329860910163,0.0,0.0,0.0,17072.56992275,0.25557805278822204,0.19505808080190107,0.0,-0.1036036036036036,0.0,-0.49437634272715786,0.0,-0.45588235294117646,0.0,2
2023-08-04,6858,2079,21885.550896,9389,0.0,0.0,0.5346833743566793,-0.1579041596260898,0.8630202765693846,0.0,0.0,0.0,16273.7712405,1.344753211740236,0.3363075030478431,0.0,-0.32833690221270523,0.0,-0.397887323943662,0.0,-0.4792868379653907,0.0,0
2023-08-04,5940,1553,17060.769472,7708,0.0,0.0,0.585401654657059,0.05805143985075356,0.050718280300379615,0.0,0.0,0.0,15674.729164349998,1.088355718137813,0.4048501284337982,0.0,0.5346833743566793,0.0,-0.1036036036036036,0.0,-0.49437634272715786,0.0,0
2023-08-04,834,449,3810.195423,1509,0.0,0.0,0.2998442367601246,0.1975977519915109,-0.28555741789693434,0.0,0.0,0.0,14632.77663795,0.26036993164969874,0.42242921439940684,0.0,0.585401654657059,0.0,-0.32833690221270523,0.0,-0.397887323943662,0.0,1
2023-08-04,84,77,1014.586,172,0.0,0.0,0.043209876543209874,0.22696044802087356,-0.25663436021691477,0.0,0.0,0.0,13732.68665075,0.0738757207588243,0.42370874246403906,0.0,0.2998442367601246,0.0,0.5346833743566793,0.0,-0.1036036036036036,0.0,1
2023-08-07,3839,5396,27397.659007,9760,0.0,0.0,-0.16857947163274145,0.25891193413686636,-0.21178934817595133,0.0,0.0,0.0,14882.127440749999,1.8408536187082034,0.40467407833937896,0.0,0.043209876543209874,0.0,0.585401654657059,0.0,-0.32833690221270523,0.0,1
2023-08-07,3144,4597,21805.48332,7963,0.0,0.0,-0.18767760268664427,0.11443973872820161,-0.019098131053902817,0.0,0.0,0.0,15911.19310675,1.3703631657631183,0.3801367031552418,0.0,-0.16857947163274145,0.0,0.2998442367601246,0.0,0.5346833743566793,0.0,1
2023-08-07,612,709,4820.112786,1615,0.0,0.0,-0.07337367624810892,-0.017315327452831965,0.11430392643853535,0.0,0.0,0.0,15763.80118255,0.30575157467481195,0.34352506919134107,0.0,-0.18767760268664427,0.0,0.043209876543209874,0.0,0.585401654657059,0.0,2
2023-08-07,83,90,772.497889,182,0.0,0.0,-0.040229885057471264,-0.08533015181635115,0.03314379119063766,0.0,0.0,0.0,15743.737776999998,0.04906387771846345,0.31234381369350844,0.0,-0.07337367624810892,0.0,-0.16857947163274145,0.0,0.2998442367601246,0.0,2
2023-08-08,6308,3250,29559.943305,10125,0.0,0.0,0.31990794016110474,-0.029990539092772172,0.360137825218576,0.0,0.0,0.0,15155.636976799997,1.9502969788249793,0.3169564424397874,0.0,-0.040229885057471264,0.0,-0.18767760268664427,0.0,0.043209876543209874,0.0,0
2023-08-08,5514,2471,21279.616435,8257,0.0,0.0,0.3810418231905835,0.07993371987189282,0.06113388302947875,0.0,0.0,0.0,14600.51870805,1.4573563791873432,0.28896215568418226,0.0,0.31990794016110474,0.0,-0.07337367624810892,0.0,-0.16857947163274145,0.0,0
2023-08-08,711,657,6992.973479,1648,0.0,0.0,0.039444850255661065,0.1253582104603539,-0.3415969729349224,0.0,0.0,0.0,13147.221598499998,0.5318569835937194,0.2604366065264379,0.0,0.3810418231905835,0.0,-0.040229885057471264,0.0,-0.18767760268664427,0.0,1
2023-08-08,83,122,1287.35339,220,0.0,0.0,-0.18932038834951456,0.10216886804007277,-0.2287652386051756,0.0,0.0,0.0,11850.625386299998,0.10862251784368147,0.21841588237243528,0.0,0.039444850255661065,0.0,0.31990794016110474,0.0,-0.07337367624810892,0.0,2
2023-08-09,5046,4274,31521.287212,9839,0.0,0.0,0.08282373135929622,0.12677959132342626,0.2721441197088108,0.0,0.0,0.0,13035.853280899999,2.4178600873096525,0.20000218095967254,0.0,-0.18932038834951456,0.0,0.3810418231905835,0.0,-0.040229885057471264,0.0,0
2023-08-09,4183,3535,23364.906172,7956,0.0,0.0,0.08394869801787797,0.0795877428947809,0.0011249666585817497,0.0,0.0,0.0,14152.9615395,1.6507679568574964,0.20092385940168964,0.0,0.08282373135929622,0.0,0.039444850255661065,0.0,0.31990794016110474,0.0,0
2023-08-09,765,634,6367.97204,1667,0.0,0.0,0.09357142857142857,0.022093663970949914,0.009622730553550604,0.0,0.0,0.0,14412.466591500002,0.44180711139646023,0.18967688560891036,0.0,0.08394869801787797,0.0,-0.18932038834951456,0.0,0.3810418231905835,0.0,1
2023-08-09,98,105,1788.409,216,0.0,0.0,-0.03431372549019608,0.007341948821778485,-0.12788515406162465,0.0,0.0,0.0,12878.84679485,0.1388532820681605,0.17376583047508062,0.0,0.09357142857142857,0.0,0.08282373135929622,0.0,0.039444850255661065,0.0,2
2023-08-10,86,155,1642.356,259,0.0,0.0,-0.28512396694214875,-0.011818766896748356,-0.2508102414519527,0.0,0.0,0.0,11661.36465135,0.14082529993691165,0.203108764914858,0.0,-0.03431372549019608,0.0,0.08394869801787797,0.0,-0.18932038834951456,0.0,2
2023-08-10,671,799,5904.686209,1863,0.0,0.0,-0.08701563562202583,-0.045786640293012756,0.19810833132012293,0.0,0.0,0.0,11692.0072595,0.5049758439346499,0.2058154559869659,0.0,-0.28512396694214875,0.0,0.09357142857142857,0.0,0.08282373135929622,0.0,2
